,State,NAPCS School ID,NCES ID,School Name,ModCount,Virtual Flag,Locale,Address,City,County,ZIP,Latitude,Longitude,nearest_tc,distance
140,AZ,C0401074,40029002177,Pan-American Elementary Charter School,1,No,Urban,3001 W. Indian School,PHOENIX,Maricopa County,85017,33.494000,-112.124100,St. Joseph's Hospital and Medical Center,2.7231415896059823
141,AZ,C0401077,40005400756,VILLA MONTESSORI - PHOENIX CAMPUS,1,(blank),Urban,4535 N 28TH ST,PHOENIX,Maricopa County,85016,33.503800,-112.021100,Maricopa Integrated Health System,3.2251949265704596
142,AZ,C0401080,40038102319,Carpe Diem E-Learning Community,1,No,Urban,3777 W 22ND LN,YUMA,Yuma County,85364,32.685742,-114.664339,Desert Regional Medical Center,134.65356572452026
143,AZ,C0402002,40039002289,Camelback Academy,1,No,Suburban,7634 W CAMELBACK RD,GLENDALE,Maricopa County,85303,33.509300,-112.223700,Banner Thunderbird Medical Center,7.354644799478743
144,AZ,C0402003,40035902292,Challenger Basic School,1,No,Suburban,1315 N GREENFIELD RD,GILBERT,Maricopa County,85234,33.374300,-111.738800,Banner Desert Medical Center,8.06661165880181
145,AZ,C0402004,40036602302,Desert Marigold School,1,No,Urban,6210 S 28TH ST,PHOENIX,Maricopa County,85042,33.391037,-112.022252,Maricopa Integrated Health System,4.584486127874409
146,AZ,C0402005,40037402169,Imagine Charter School At Bell Canyon,1,No,Urban,18052 N Black Canyon Hwy,PHOENIX,Maricopa County,85053,33.651525,-112.115995,HonorHealth Deer Valley Medical Center,1.0004551599282216
147,AZ,C0402009,40030302181,ARIZONA PREPARATORY ACADEMY,1,(blank),Urban,10720 W Indian School Rd.,PHOENIX,Maricopa County,85037,33.495297,-112.273302,Abrazo West Campus,5.075943047794776
148,AZ,C0402010,40035602287,Nosotros Academy,1,No,Urban,440 N GRANDE AVE,Tucson,Pima County,85745,32.227700,-110.988300,Banner - University Medical Center Tucson,2.6238976182795435
149,AZ,C0402011,40036702303,The Pima Partnership School,1,No,Urban,1346 N STONE AVE,Tucson,Pima County,85705,32.239150,-110.971411,Banner - University Medical Center Tucson,1.4744107901605894
150,AZ,C0402019,40021902328,Career Success High School - North Phoenix,1,No,Urban,2321 E BELL RD,PHOENIX,Maricopa County,85022,33.639017,-112.031657,HonorHealth Deer Valley Medical Center,5.197487321536738
151,AZ,C0402020,40007202264,Montessori Education Centre Charter School - North Campus,1,No,Urban,815 N GILBERT RD,Mesa,Maricopa County,85203,33.430400,-111.787500,Banner Desert Medical Center,5.887919227727
152,AZ,C0402021,40010302329,Ombudsman - Charter Northwest,1,No,Suburban,9516 W. Peoria Ave. STE 19-22,Peoria,Maricopa County,85345,33.581325,-112.264203,Banner Thunderbird Medical Center,5.232342473268055
153,AZ,C0402030,40035002286,The Peak School,1,No,Urban,2016 North First Street A & B,FLAGSTAFF,Coconino County,86004,35.208439,-111.616938,Flagstaff Medical Center,1.5381860943576053
154,AZ,C0403002,40061903097,Alta Vista High School,1,No,Urban,5040 S CAMPBELL AVE,Tucson,Pima County,85706,32.160800,-110.943800,Banner - University Medical Center Tucson,5.549150855412478
155,AZ,C0403003,40035102148,Vista Grove Preparatory Academy Middle School,1,No,Urban,2929 E McKellips Rd,Mesa,Maricopa County,85213,33.450544,-111.768968,Banner Desert Medical Center,7.523046250774296
156,AZ,C0403005,40063303106,Canyon Rose Academy,1,No,Urban,2401 S WILMOT RD,Tucson,Pima County,85711,32.193800,-110.857400,Banner - University Medical Center Tucson,6.137715781304671
157,AZ,C0403006,40031002370,Carden Traditional School Of Surprise,1,No,Suburban,15688 W ACOMA DR,SURPRISE,Maricopa County,85379,33.617905,-112.397831,Abrazo West Campus,11.05134228690615
158,AZ,C0403007,40038401899,Desert Hills High School,1,No,Suburban,1515 S VAL VISTA DR,GILBERT,Maricopa County,85296,33.323000,-111.754700,Chandler Regional Medical Center,7.146247786325548
159,AZ,C0403008,40035201898,Estrella High School,1,No,Suburban,510 N CENTRAL AVE,AVONDALE,Maricopa County,85323,33.440353,-112.350082,Abrazo West Campus,1.538778628995868
160,AZ,C0403011,40023002171,Imagine Charter Elementary School At Cortez Park,1,No,Urban,3535 W DUNLAP AVE,PHOENIX,Maricopa County,85051,33.566100,-112.134800,HonorHealth John C. Lincoln Medical Center,3.6766921478376133
161,AZ,C0403012,40037602313,Imagine Charter Middle School At Cortez Park,4,No,Urban,3535 W DUNLAP AVE,PHOENIX,Maricopa County,85051,33.566100,-112.134800,HonorHealth John C. Lincoln Medical Center,3.6766921478376133
162,AZ,C0403013,40037702314,Imagine Charter Middle School At West Gilbert,4,No,Suburban,2061 S GILBERT RD,GILBERT,Maricopa County,85295,33.312800,-111.789000,Chandler Regional Medical Center,5.056781565613828
163,AZ,C0403014,40039703119,Learning Foundation Performing Arts School,1,No,Urban,851 North Stapley Drive Bld  6,Mesa,Maricopa County,85203,33.430392,-111.804771,Banner Desert Medical Center,5.033106504589171
164,AZ,C0403015,40038901737,Maya High School,1,No,Urban,3660 W GLENDALE AVE,PHOENIX,Maricopa County,85051,33.539862,-112.137905,HonorHealth John C. Lincoln Medical Center,4.3431036158543606
165,AZ,C0403016,40039902325,Montessori Academy,1,No,Suburban,6050 N INVERGORDON RD,Paradise Valley,Maricopa County,85253,33.525414,-111.943851,HonorHealth Scottsdale Osborn Medical Center,2.8070138584665236
166,AZ,C0403021,40061603094,New School For The Arts & Academics Middle School,4,No,Urban,1216 E APACHE BLVD,TEMPE,Maricopa County,85281,33.415400,-111.919100,Banner Desert Medical Center,2.9816660321383694
167,AZ,C0403023,40035301896,Peoria Accelerated High School,1,No,Suburban,8885 W Peoria Ave,Peoria,Maricopa County,85345,33.57996,-112.249972,Banner Thunderbird Medical Center,4.52249147640943
168,AZ,C0403024,40062502157,Pinnacle Charter High School,1,No,Town,2055 N GRAND AVE,NOGALES,Santa Cruz County,85621,31.369500,-110.932000,Banner - University Medical Center Tucson,60.227245930425184
169,AZ,C0403027,40062601886,PINNACLE HIGH SCHOOL - CASA GRANDE,1,No,Urban,2510 N TREKELL RD,CASA GRANDE,Pinal County,85122,32.927541,-111.738640,Chandler Regional Medical Center,26.738204107132688
170,AZ,C0403030,40061803095,South Pointe High School,1,No,Urban,8325 S CENTRAL AVE,PHOENIX,Maricopa County,85042,33.370974,-112.072811,Maricopa Integrated Health System,6.5449523724334915
171,AZ,C0403031,40031802203,SOUTHSIDE COMMUNITY SCHOOL,1,(blank),Urban,2701 S CAMPBELL AVE,Tucson,Pima County,85713,32.191300,-110.942400,Banner - University Medical Center Tucson,3.4473696182173432
172,AZ,C0403032,40038601894,SUMMIT HIGH SCHOOL,1,No,Urban,728 E McDowell Rd,PHOENIX,Maricopa County,85006,33.46613,-112.0642,Banner - University Medical Center Phoenix,0.3728306849701121
173,AZ,C0403034,40061403158,Phoenix College Preparatory Academy (Pcpa),1,No,Urban,3310 N 10TH AVE,PHOENIX,Maricopa County,85013,33.486324,-112.086478,St. Joseph's Hospital and Medical Center,0.5418013055221752
174,AZ,C0403035,40038801736,SKYVIEW HIGH SCHOOL,1,No,Town,4290 S MILLER RD STE 102,Buckeye,Maricopa County,85326,33.407649,-112.592198,Abrazo West Campus,14.351685025586189
175,AZ,C0403054,40063203105,The Berean Schools,1,No,Urban,1169 COLOMBO AVE,SIERRA VISTA,Cochise County,85635,31.566878,-110.248134,Banner - University Medical Center Tucson,62.02409904430791
176,AZ,C0403057,40021902367,Career Success High School - Glendale,4,No,Urban,3816 N 27Th Ave,PHOENIX,Maricopa County,85017,33.491707,-112.118028,St. Joseph's Hospital and Medical Center,2.340985997654745
177,AZ,C0403063,40062100688,"Pinnacle Charter High School - Tempe, Az (Tempe West)",1,No,Urban,2224 W SOUTHERN AVE STE 2,TEMPE,Maricopa County,85282,33.393200,-111.971900,Maricopa Integrated Health System,5.421913461918609
178,AZ,C0403064,40062103161,Pinnacle Virtual High School,1,Yes,Urban,2224 W SOUTHERN AVE STE 1,TEMPE,Maricopa County,85282,33.393220,-111.971860,Maricopa Integrated Health System,5.422115102708486
179,AZ,C0403066,40063603108,Hope High School,1,No,Urban,7620 W LOWER BUCKEYE RD STE 10,PHOENIX,Maricopa County,85043,33.424435,-112.224205,Abrazo West Campus,7.8326668948387494
180,AZ,C0403067,40063603163,Hope High School Online,1,Yes,Urban,5651 W Talavi Blvd,GLENDALE,Maricopa County,85306,33.636087,-112.179961,Banner Thunderbird Medical Center,1.8560805515499739
181,AZ,C0403069,40040101866,New World Educational Center,1,No,Urban,5818 N 7TH ST,PHOENIX,Maricopa County,85014,33.522634,-112.065791,St. Joseph's Hospital and Medical Center,2.973441510406832
182,AZ,C0403072,40023503157,Avalon Elementary,1,No,Suburban,1045 S SAN MARCOS DR,Apache Junction,Pinal County,85120,33.405071,-111.554107,Banner Desert Medical Center,18.67557259571984
183,AZ,C0403074,40031103144,E-Institute At Surprise,1,No,Suburban,16578 W GREENWAY RD STE 204 BL,SURPRISE,Maricopa County,85388,33.625804,-112.414901,Abrazo West Campus,11.844155526580503
184,AZ,C0403075,40032702291,Canyon Pointe Academy,1,No,Urban,4941 W UNION HILLS DR,GLENDALE,Maricopa County,85308,33.653817,-112.166673,HonorHealth Deer Valley Medical Center,3.032946736203421
185,AZ,C0403076,40032702163,NORTH POINTE PREPARATORY,1,(blank),Urban,10215 N 43RD AVE,PHOENIX,Maricopa County,85051,33.578900,-112.150000,Banner Thunderbird Medical Center,2.7035223703380007
186,AZ,C0403077,40032702372,Pinnacle Pointe Academy,1,No,Suburban,6753 W PINNACLE PEAK RD,GLENDALE,Maricopa County,85310,33.695800,-112.204900,HonorHealth Deer Valley Medical Center,5.509929834284663
187,AZ,C0403079,40036302300,Intelli-School - Chandler,1,No,Urban,1727 N ARIZONA AVE STE 5,Chandler,Maricopa County,85225,33.333011,-111.840991,Chandler Regional Medical Center,3.1345834532691073
188,AZ,C0403083,40065303069,Arizona Conservatory For Arts And Academics,1,No,Urban,2820 W KELTON LN,PHOENIX,Maricopa County,85053,33.637067,-112.119922,HonorHealth Deer Valley Medical Center,2.01204582064968
189,AZ,C0403085,40064903114,HERITAGE ELEMENTARY SCHOOL,1,No,Rural,6805 N 125TH AVE,GLENDALE,Maricopa County,85307,33.532871,-112.327258,Abrazo West Campus,5.06555087960157
190,AZ,C0403090,40024803089,Telesis Preparatory,1,No,Urban,2598 STARLITE LN,Lake Havasu City,Mohave County,86403,34.491000,-114.317300,Sunrise Hospital and Medical Center,122.46020411012239
191,AZ,C0403091,40041302411,Mohave Accelerated Elementary School,1,No,Town,625 Marina Blvd,BULLHEAD CITY,Mohave County,86442,35.101079,-114.625631,Sunrise Hospital and Medical Center,76.82459512251678
192,AZ,C0403094,40036102299,La Paloma Academy - Central Campus,1,No,Urban,2050 N WILMOT RD,Tucson,Pima County,85712,32.248300,-110.855100,Banner - University Medical Center Tucson,5.352011783598487
193,AZ,C0403096,40036103165,La Paloma Academy - Lakeside,1,No,Urban,8140 E GOLF LINKS RD,Tucson,Pima County,85730,32.190900,-110.818800,Banner - University Medical Center Tucson,8.219611748314549
194,AZ,C0403098,40037302311,Tucson International Academy - Broadway,1,No,Urban,2700 W Broadway Blvd,Tucson,Pima County,85745,32.221184,-111.025255,Banner - University Medical Center Tucson,4.815975186626701
195,AZ,C0403120,40061002056,Desert Heights Charter School - Elementary,1,No,Suburban,5821 W BEVERLY LN,GLENDALE,Maricopa County,85306,33.633300,-112.181700,Banner Thunderbird Medical Center,1.6674835869770996
196,AZ,C0403123,40043202200,ARIZONA VIRTUAL ACADEMY,1,Yes,Urban,99 E VIRGINIA AVE STE 200,PHOENIX,Maricopa County,85004,33.476400,-112.071100,St. Joseph's Hospital and Medical Center,0.5809559938302146
197,AZ,C0403125,40003703168,BENNETT ACADEMY - VENTURE SITE,1,(blank),Urban,1535 W Dunlap Ave,PHOENIX,Maricopa County,85020,33.567157,-112.092457,HonorHealth John C. Lincoln Medical Center,1.2397920184458076
198,AZ,C0404001,40041402412,Academy Of Building Industries,1,No,Town,1547 E LIPAN BLVD,FORT MOHAVE,Mohave County,86426,34.983194,-114.595492,Sunrise Hospital and Medical Center,85.03388582185721
199,AZ,C0404002,40040401993,Akimel O'Otham Pee Posh (3Rd & 4Th),4,No,Rural,3652 E BLACKWATER SCHOOL RD,Coolidge,Pinal County,85128,33.031406,-111.579468,Chandler Regional Medical Center,25.082630468973356
200,AZ,C0404003,40040301989,Akimel O'Otham Pee Posh (K-2),5,No,Rural,3652 E BLACKWATER SCHOOL RD,Coolidge,Pinal County,85128,33.031406,-111.579468,Chandler Regional Medical Center,25.082630468973356
201,AZ,C0404004,40041502414,Caurus Academy,1,No,Rural,41900 N 42ND AVE,Anthem,Maricopa County,85086,33.864725,-112.149114,HonorHealth Deer Valley Medical Center,13.861454561450955
202,AZ,C0404006,40040702404,City High School,1,No,Urban,48 E PENNINGTON ST,Tucson,Pima County,85701,32.223311,-110.970560,Banner - University Medical Center Tucson,1.8764389355419457
203,AZ,C0404013,40001602442,Center For Academic Success #4,1,No,Town,1415 F AVE,Douglas,Cochise County,85607,31.348900,-109.552600,Banner - University Medical Center Tucson,102.46139030799422
204,AZ,C0404014,40001602443,Center For Academic Success #5,1,No,Urban,900 CARMELITA DR,SIERRA VISTA,Cochise County,85635,31.563700,-110.302500,Banner - University Medical Center Tucson,60.13769160925246
205,AZ,C0404021,40039502536,Leading Edge Academy Gilbert Early College,1,No,Suburban,717 W RAY RD,GILBERT,Maricopa County,85233,33.320760,-111.805401,Chandler Regional Medical Center,4.310086831900546
206,AZ,C0404024,40007802386,Edge High School - Northwest,1,No,Suburban,231 W GIACONDA WAY STE 113,Tucson,Pima County,85704,32.334400,-110.975600,Banner - University Medical Center Tucson,6.670973046074309
207,AZ,C0404026,40037302397,Tucson International Academy - Midvale,1,No,Urban,1625 W VALENCIA RD STE 109,Tucson,Pima County,85746,32.132293,-110.999915,Banner - University Medical Center Tucson,8.144835934205968
208,AZ,C0404031,40065503096,GREAT HEARTS ACADEMIES - VERITAS PREP,1,(blank),Urban,3102 N 56TH ST,PHOENIX,Maricopa County,85018,33.541458,-111.889741,HonorHealth Scottsdale Osborn Medical Center,4.118270533841713
209,AZ,C0405002,40042602528,Arizona Agribusiness & Equine Center - Red Mountain,1,No,Urban,2165 N POWER RD,Mesa,Maricopa County,85215,33.455709,-111.682344,Banner Desert Medical Center,12.128875545935507
210,AZ,C0405003,40042703160,Arizona Connections Academy,1,Yes,Rural,335 E GERMANN RD STE 140,GILBERT,Maricopa County,85297,33.277024,-111.784370,Chandler Regional Medical Center,5.39836509482018
211,AZ,C0405006,40044002681,Great Hearts Academies - Chandler Prep,1,No,Urban,1951 N ALMA SCHOOL RD,Chandler,Maricopa County,85224,33.334100,-111.857200,Chandler Regional Medical Center,2.7284920369546124
212,AZ,C0405007,40042302525,EAST VALLEY HIGH SCHOOL,1,No,Urban,7420 E MAIN ST,Mesa,Maricopa County,85207,33.416600,-111.668800,Banner Desert Medical Center,12.16960189663203
213,AZ,C0405009,40042502527,Imagine Charter Elementary School At East Mesa,1,No,Urban,9701 E SOUTHERN AVE,Mesa,Maricopa County,85209,33.392200,-111.622300,Banner Desert Medical Center,14.714552362160099
214,AZ,C0405010,40042402526,Imagine Charter Elementary School At Rosefield,1,No,Suburban,12050 N BULLARD AVE,SURPRISE,Maricopa County,85379,33.593400,-112.378000,Abrazo West Campus,9.16228187800175
215,AZ,C0405018,40023902533,Arts Academy At Estrella Mountain,1,No,Urban,2504 S 91ST AVE,Tolleson,Maricopa County,85353,33.424000,-112.257300,Abrazo West Campus,6.082853169208101
216,AZ,C0405023,40061302553,Adventure School,1,No,Urban,5757 E PIMA ST,Tucson,Pima County,85712,32.243700,-110.869200,Banner - University Medical Center Tucson,4.508502855236094
217,AZ,C0405028,40042002522,Pillar Academy Of Business & Finance,1,No,Urban,1589 E PLANTATION RD,MOHAVE VALLEY,Mohave County,86440,34.853098,-114.595484,Sunrise Hospital and Medical Center,93.49305127739653
218,AZ,C0406001,40044802638,Desert Sky Community School,1,No,Urban,1350 N ARCADIA AVE,Tucson,Pima County,85712,32.239477,-110.888052,Banner - University Medical Center Tucson,3.4050700983372466
219,AZ,C0406002,40043902644,Desert Star Community School,1,No,Rural,1240 S RECYCLER RD,Cornville,YAVAPAI COUNTY,86325,34.716988,-111.888220,Flagstaff Medical Center,36.68871936455696
220,AZ,C0406004,40044502676,Imagine Elementary At Camelback,1,No,Urban,5050 North 19th Ave.,PHOENIX,Maricopa County,85015,33.510900,-112.100400,St. Joseph's Hospital and Medical Center,2.3854222331297428
221,AZ,C0406005,40043802653,Imagine Elementary At Desert West,1,No,Urban,6738 W McDowell Rd,PHOENIX,Maricopa County,85035,33.467121,-112.20557,St. Joseph's Hospital and Medical Center,7.333849796176156
222,AZ,C0406007,40044202683,Imagine Middle At East Mesa,4,No,Urban,9701 E SOUTHERN AVE,Mesa,Maricopa County,85209,33.392200,-111.622300,Banner Desert Medical Center,14.714552362160099
223,AZ,C0406008,40044102658,Imagine Middle At Surprise,1,No,Suburban,14850 N 156TH AVE,SURPRISE,Maricopa County,85379,33.619150,-112.396590,Abrazo West Campus,11.11823712153823
224,AZ,C0406010,40044702671,South Ridge High School,1,No,Urban,1122 S 67TH AVE,PHOENIX,Maricopa County,85043,33.438600,-112.204300,St. Joseph's Hospital and Medical Center,7.7744402653629034
225,AZ,C0406012,40010702650,International Commerce High School - Phoenix,1,No,Urban,5201 N 7TH ST,PHOENIX,Maricopa County,85014,33.513239,-112.064352,St. Joseph's Hospital and Medical Center,2.3826480282026834
226,AZ,C0406013,40006502685,Benjamin Franklin Charter School - Power,1,No,Suburban,22951 S. Power Rd.,GILBERT,Maricopa County,85297,33.240500,-111.683700,Chandler Regional Medical Center,11.70806478486767
227,AZ,C0406016,40013002569,American Heritage Academy - Camp Verde,1,No,Town,132 W GENERAL CROOK TRL,CAMP VERDE,YAVAPAI COUNTY,86322,34.559700,-111.856300,Flagstaff Medical Center,46.43787335505616
228,AZ,C0406017,40032002576,Acorn Montessori Charter School - West Campus,1,No,Urban,7555 E LONG LOOK DR,Prescott Valley,YAVAPAI COUNTY,86314,34.599600,-112.332200,Flagstaff Medical Center,57.37705189183569
229,AZ,C0406021,40044402321,Prescott Valley School,1,No,Rural,9500 E LORNA LN,Prescott Valley,YAVAPAI COUNTY,86314,34.582181,-112.299812,Flagstaff Medical Center,57.05673467516901
230,AZ,C0407002,40074602864,Eduprize School Queen Creek Campus,1,No,Rural,4567 W ROBERTS RD,QUEEN CREEK,Pinal County,85142,33.175200,-111.615200,Chandler Regional Medical Center,17.205124681833283
231,AZ,C0407003,40075702820,Great Hearts Academies - Arete Prep,1,No,Suburban,4525 E. Baseline Road,GILBERT,Maricopa County,85234,33.378543,-111.735909,Banner Desert Medical Center,8.19837319235075
232,AZ,C0407004,40075602813,Imagine Middle At Camelback,1,No,Urban,5050 N. 19th Ave.,PHOENIX,Maricopa County,85015,33.510800,-112.100200,St. Joseph's Hospital and Medical Center,2.373637468772255
